custid,dropperc,mins,consecmonths,income,churn_Y
596312,0.0193965517241379,464,36,67.8,0
55241,0.0210727969348659,522,32,67.8,0
306153,0.0132827324478178,527,26,96.7,0
138208,0.015695067264574,446,30,92.1,0
456316,0.019723865877712,507,14,71.0,0
490109,0.0156599552572707,447,30,82.5,0
916977,0.0222222222222222,540,22,91.6,0
477350,0.0208768267223382,479,28,53.4,0
468535,0.0225563909774436,399,32,92.3,0
891626,0.0195121951219512,410,27,102.3,0
789408,0.0170940170940171,468,38,95.8,0
683120,0.0190972222222222,576,26,57.5,0
310074,0.0163398692810458,612,26,88.7,0
816915,0.0389972144846797,359,15,112.0,0
54281,0.0118694362017804,674,10,70.6,0
292420,0.0248447204968944,483,31,84.6,0
529925,0.0222634508348794,539,14,87.8,0
133101,0.02,600,24,58.3,0
390391,0.0270833333333333,480,41,58.9,1
352150,0.0157894736842105,570,36,62.7,0
381359,0.0201005025125628,398,25,54.9,0
154850,0.008650519031141871,578,21,80.8,0
641402,0.0278551532033426,359,20,43.0,0
828731,0.0181086519114688,497,29,47.8,0
706416,0.0225,400,29,49.2,0
76354,0.0131826741996234,531,38,47.7,0
929471,0.0204918032786885,488,17,64.4,0
56686,0.022887323943662,568,42,34.8,0
342043,0.0260707635009311,537,25,63.2,0
468625,0.0231660231660232,518,30,73.2,0
212019,0.0112359550561798,623,29,68.6,0
981588,0.020501138952164,439,22,124.1,0
29486,0.0105633802816901,568,35,87.9,0
140176,0.0121212121212121,660,33,60.3,0
884672,0.0184615384615385,325,31,81.5,0
251587,0.0236842105263158,380,19,60.8,0
50647,0.0166898470097357,719,20,77.8,0
542161,0.0198915009041591,553,27,39.1,0
47780,0.0124777183600713,561,17,71.9,0
996852,0.0414201183431953,338,8,80.6,0
978653,0.0201680672268908,595,30,79.6,0
449700,0.0224913494809689,578,29,98.5,0
259495,0.0174603174603175,630,34,59.9,0
592915,0.0323529411764706,340,34,104.7,1
354498,0.021505376344086,372,32,86.7,0
879298,0.0213675213675214,468,35,104.9,0
671409,0.0120689655172414,580,28,90.7,0
100685,0.0173160173160173,462,21,82.5,0
370108,0.0172413793103448,464,30,71.9,0
725966,0.017636684303351004,567,21,61.3,0
676893,0.0171428571428571,525,29,51.9,0
601545,0.0289855072463768,414,23,58.0,0
492306,0.0220385674931129,363,29,12.2,0
160676,0.0250521920668058,479,27,85.9,0
94932,0.0101867572156197,589,16,51.2,0
772153,0.0230607966457023,477,27,55.5,0
529652,0.0281030444964871,427,39,54.3,1
60479,0.0125984251968504,635,38,89.9,0
242600,0.0136986301369863,657,32,89.6,0
494326,0.0183333333333333,600,19,47.7,0
738116,0.0151745068285281,659,38,89.0,0
815752,0.0160142348754448,562,16,82.6,0
528354,0.015929203539823,565,30,55.0,0
42104,0.024390243902439,410,23,49.0,0
704833,0.0200308166409861,649,36,90.5,0
518897,0.0159817351598174,438,33,61.0,0
719903,0.0200400801603206,499,37,89.9,0
91907,0.0168067226890756,476,42,78.5,0
41696,0.0318627450980392,408,42,74.8,0
741058,0.0259481037924152,501,27,59.2,0
650464,0.0100502512562814,597,33,27.0,0
956271,0.020979020979021,429,25,91.7,0
819234,0.0144404332129964,554,23,33.4,0
601395,0.018000000000000002,500,40,82.0,0
549787,0.0224438902743142,401,31,55.5,0
70326,0.0101626016260163,492,33,57.8,0
399284,0.0200333889816361,599,33,13.8,0
718615,0.012,750,36,59.7,0
758523,0.0138888888888889,504,20,39.5,0
679732,0.0182481751824818,548,21,79.6,0
43996,0.0180831826401447,553,24,62.3,0
69350,0.0151898734177215,790,42,93.0,0
821749,0.02,500,29,69.6,0
446334,0.008561643835616441,584,21,63.1,0
468757,0.0264550264550265,567,24,77.1,0
503831,0.0116472545757072,601,20,41.6,0
181029,0.0144404332129964,554,25,87.7,0
807549,0.0220588235294118,408,17,42.1,0
91632,0.0159489633173844,627,0,54.6,0
866396,0.0285714285714286,455,22,106.5,0
838147,0.0119250425894378,587,31,87.9,0
133011,0.0208816705336427,431,18,92.2,0
573382,0.0284237726098191,387,14,68.2,0
931817,0.0112903225806452,620,18,62.1,0
560839,0.0216535433070866,508,16,45.2,0
211290,0.0132075471698113,530,30,61.8,0
352918,0.0176678445229682,566,23,85.2,0
681805,0.0180327868852459,610,26,80.9,0
258116,0.0191637630662021,574,30,67.7,0
22497,0.0156918687589158,701,40,48.6,0
132462,0.0204081632653061,588,23,62.3,0
328102,0.0311004784688995,418,31,73.4,0
37155,0.0177165354330709,508,27,104.1,0
945594,0.025462962962963,432,26,57.3,0
427672,0.0276008492569002,471,33,67.9,1
671121,0.0257142857142857,350,17,27.8,0
848185,0.0129151291512915,542,25,98.9,0
68886,0.0141342756183746,566,18,51.9,0
448744,0.032051282051282014,312,28,52.3,0
98016,0.0300925925925926,432,21,75.6,0
705220,0.0242130750605327,413,28,70.4,0
648848,0.0175746924428823,569,34,91.9,0
848911,0.0440677966101695,295,28,78.0,1
452837,0.0118343195266272,507,20,66.0,0
549490,0.024866785079929,563,23,74.4,0
751090,0.0178173719376392,449,34,71.3,0
742453,0.0195439739413681,614,35,61.6,0
134716,0.0231481481481481,432,30,82.7,0
632344,0.0149892933618844,467,21,52.2,0
870750,0.019271948608137,467,24,78.0,0
808742,0.045662100456621,219,36,73.5,1
951506,0.0175438596491228,570,29,9.8,0
255110,0.0252525252525253,396,23,104.4,0
287271,0.0343839541547278,349,36,84.3,0
687581,0.0242825607064018,453,29,88.2,0
718553,0.0125786163522013,477,30,86.4,0
289442,0.0191489361702128,470,10,84.9,0
675837,0.0298165137614679,436,5,47.3,0
900753,0.0223123732251521,493,20,46.7,0
736017,0.0191972076788831,573,38,108.0,0
698196,0.0294117647058824,340,28,35.1,0
229871,0.0222672064777328,494,43,81.3,0
39087,0.0387596899224806,387,33,55.2,0
21060,0.0126582278481013,474,48,26.4,0
926323,0.0173661360347323,691,18,72.4,0
558658,0.0148148148148148,540,31,98.5,0
328634,0.0157342657342657,572,42,81.8,0
759302,0.0200400801603206,499,36,70.8,0
13120,0.0188284518828452,478,20,57.2,0
319601,0.0141509433962264,424,28,59.6,0
250396,0.031413612565445004,382,29,91.6,1
925961,0.0209302325581395,430,35,91.9,0
562929,0.0236842105263158,380,15,68.9,0
578339,0.011605415860735002,517,9,78.2,0
209578,0.015,600,15,58.8,0
375705,0.0130434782608696,460,13,96.2,0
972494,0.0155642023346304,514,24,78.8,0
393595,0.0211267605633803,426,25,53.8,0
555876,0.0219298245614035,456,26,77.7,0
96530,0.0207253886010363,579,33,56.0,0
302055,0.0214007782101167,514,19,22.9,0
858371,0.0131578947368421,456,28,92.2,0
152334,0.018018018018018004,555,33,82.3,0
439600,0.0215264187866928,511,16,66.2,0
295377,0.0197841726618705,556,27,81.2,0
49041,0.0139720558882236,501,32,71.4,0
784476,0.0154142581888247,519,39,103.1,0
439769,0.0186757215619694,589,35,62.4,0
603226,0.0111524163568773,538,15,96.9,0
994393,0.0235934664246824,551,33,61.1,0
108530,0.0161290322580645,434,38,71.7,0
363954,0.0214477211796247,373,42,58.7,0
119661,0.0276595744680851,470,26,89.6,1
149257,0.0126582278481013,395,39,67.8,0
722154,0.0154142581888247,519,32,70.9,0
222478,0.0168067226890756,595,42,58.9,0
710462,0.0286343612334802,454,23,51.7,0
154863,0.015625,448,33,79.9,0
166205,0.0213523131672598,562,34,61.9,0
279797,0.0128205128205128,702,14,69.7,0
506342,0.0112044817927171,714,31,87.3,0
26602,0.0188679245283019,530,33,45.2,0
440116,0.0112359550561798,623,15,65.8,0
714882,0.0192982456140351,570,25,125.4,0
864009,0.0271084337349398,332,36,76.8,0
315074,0.0123839009287926,323,40,83.5,0
171815,0.0140845070422535,639,29,58.1,0
617402,0.0117647058823529,595,28,91.7,0
846982,0.0170777988614801,527,38,110.4,0
390403,0.0108499095840868,553,20,113.2,0
344468,0.0108695652173913,460,21,25.9,0
395892,0.0200364298724954,549,28,54.0,0
997711,0.0088339222614841,566,24,56.9,0
606287,0.0187891440501044,479,20,94.6,0
868732,0.0102915951972556,583,41,57.8,0
556974,0.0213270142180095,422,22,67.8,0
600326,0.0169491525423729,531,16,89.5,0
626666,0.010752688172043,651,24,55.9,0
747788,0.0194552529182879,514,24,53.6,0
364262,0.0227743271221532,483,15,122.5,0
504951,0.0132450331125828,604,31,56.7,0
674663,0.0316455696202532,316,26,81.9,0
907762,0.0203562340966921,393,27,97.3,0
951452,0.0202839756592292,493,41,78.7,0
220528,0.01985559566787,554,37,107.7,0
54128,0.0249307479224377,361,23,118.8,0
227,0.03,400,31,73.3,1
374324,0.0222841225626741,359,37,115.3,0
368873,0.0210970464135021,474,34,48.4,0
439874,0.0164424514200299,669,34,89.0,0
520551,0.0146341463414634,615,27,58.3,0
951922,0.0188034188034188,585,29,87.2,0
739685,0.0077319587628866,776,27,97.0,0
347717,0.0181086519114688,497,28,109.4,0
519270,0.0212389380530973,565,28,55.5,0
718831,0.0180505415162455,554,23,77.9,0
650834,0.01985559566787,554,35,81.1,0
695809,0.0151006711409396,596,27,89.8,0
662165,0.00858369098712446,466,20,39.8,0
734237,0.018140589569161,441,16,96.4,0
982329,0.0215264187866928,511,14,68.6,0
717058,0.0176991150442478,565,37,66.5,0
825824,0.012326656394453002,649,27,80.3,0
840481,0.0168421052631579,475,24,55.4,0
495546,0.0236842105263158,380,11,69.6,0
700676,0.0141987829614604,493,33,69.6,0
796505,0.0289017341040462,346,24,55.8,0
36617,0.0148975791433892,537,25,61.4,0
583889,0.0215439856373429,557,33,87.2,0
632855,0.0379310344827586,290,16,71.1,0
607201,0.0182815356489945,547,30,66.5,0
192557,0.0176991150442478,452,29,51.7,0
27308,0.0293398533007335,409,23,99.1,0
767615,0.0256410256410256,273,29,63.5,0
728900,0.0106100795755968,754,35,32.8,0
996379,0.0161290322580645,496,24,80.5,0
41651,0.0508474576271186,295,36,23.8,1
60120,0.0270935960591133,406,23,80.3,0
722106,0.0104384133611691,479,32,100.8,0
47558,0.0171428571428571,525,42,86.5,0
915620,0.0199004975124378,603,29,79.1,0
781602,0.0110497237569061,543,41,61.6,0
383800,0.0245398773006135,326,28,62.0,0
846044,0.0309597523219814,323,18,80.7,0
760995,0.0131147540983607,610,39,63.9,0
185701,0.01743264659271,631,20,87.6,0
71706,0.0153846153846154,520,27,60.5,0
214244,0.0151260504201681,595,21,75.0,0
698917,0.0130718954248366,459,31,103.2,0
620150,0.0283687943262411,423,28,83.3,1
127316,0.0241545893719807,414,29,57.7,0
639902,0.0175953079178886,682,20,92.7,0
156755,0.0220264317180617,454,30,79.9,0
609969,0.00966183574879227,621,23,65.6,0
248183,0.0318906605922551,439,36,79.5,1
162177,0.0210970464135021,474,12,55.5,0
754810,0.0169082125603865,414,16,68.0,0
905277,0.0219298245614035,456,32,64.8,0
975293,0.0168674698795181,415,38,108.7,0
638224,0.0207156308851224,531,36,89.6,1
13306,0.0289017341040462,346,24,80.8,0
199742,0.0380952380952381,315,30,83.7,1
686305,0.0136186770428016,514,35,49.2,0
557481,0.0168634064080944,593,19,73.2,0
730665,0.0269058295964126,446,21,67.5,0
810789,0.0176991150442478,678,19,97.2,0
229819,0.0272727272727273,550,26,51.6,1
614314,0.0201005025125628,398,21,53.0,0
562255,0.0219594594594595,592,20,39.5,0
499092,0.00946372239747634,634,26,55.8,0
559989,0.0185873605947955,538,26,50.8,0
845428,0.0153846153846154,455,27,76.0,0
509413,0.0266990291262136,412,35,61.3,0
953465,0.017274472168906003,521,25,51.5,0
412775,0.015625,512,16,109.2,0
539998,0.0178926441351889,503,29,58.9,0
41627,0.0234375,512,24,74.7,0
144886,0.026634382566586,413,24,74.7,0
169078,0.0208333333333333,480,32,34.9,0
178391,0.0110759493670886,632,22,89.5,0
576355,0.0176678445229682,566,24,75.3,0
642086,0.0247191011235955,445,15,52.2,0
957590,0.0193050193050193,518,17,75.2,0
427995,0.0178571428571429,672,29,62.1,0
98656,0.0183946488294314,598,20,61.8,0
936536,0.0175438596491228,513,13,71.5,0
991839,0.0199203187250996,502,27,27.0,0
533678,0.0198237885462555,454,24,64.0,0
297516,0.0187110187110187,481,25,44.7,0
971110,0.0251572327044025,318,26,83.0,0
747195,0.0233722871452421,599,37,76.1,1
399261,0.0282051282051282,390,18,77.1,0
292651,0.0271493212669683,442,29,75.2,0
414737,0.0113636363636364,704,25,58.4,0
574770,0.0294784580498866,441,16,43.3,0
122545,0.0122137404580153,655,20,60.9,0
956234,0.0184757505773672,433,30,35.6,0
505874,0.018018018018018004,555,31,67.9,0
426443,0.0226757369614512,441,23,36.4,0
529080,0.0229007633587786,524,6,45.1,0
665829,0.0149051490514905,738,26,61.8,0
207423,0.039647577092511,227,28,83.3,0
104494,0.0187265917602996,534,30,52.4,0
115221,0.0184049079754601,489,13,61.6,0
903527,0.0254777070063694,471,7,40.0,0
898742,0.0186219739292365,537,12,33.3,0
773613,0.0183299389002037,491,20,60.8,0
361854,0.00764818355640535,523,34,101.9,0
604169,0.025,480,28,87.2,0
305145,0.0359712230215827,278,28,89.1,0
938051,0.0114613180515759,698,11,59.1,0
605828,0.0267639902676399,411,21,77.3,0
26604,0.0214132762312634,467,43,57.1,0
209708,0.0147991543340381,473,38,77.9,0
911251,0.0195035460992908,564,21,82.2,0
679225,0.032994923857867994,394,21,115.6,0
311866,0.0180831826401447,553,33,41.7,0
723593,0.0185810810810811,592,33,76.3,0
995814,0.0240963855421687,415,14,101.3,0
580305,0.028125,320,23,75.3,0
132878,0.0257510729613734,466,19,82.2,0
79714,0.0125448028673835,558,42,52.9,0
230364,0.026431718061674,454,32,94.9,0
85488,0.0131578947368421,380,25,76.5,0
69291,0.0193798449612403,516,23,70.7,0
450457,0.0222772277227723,404,47,75.0,0
728380,0.0140056022408964,357,42,85.8,0
888062,0.0143198090692124,419,36,81.3,0
587625,0.0204081632653061,392,44,73.0,0
945409,0.0210084033613445,476,12,70.6,0
143695,0.022964509394572005,479,32,50.9,0
229677,0.0234741784037559,426,30,75.6,0
362656,0.0188679245283019,530,18,71.5,0
206246,0.0190930787589499,419,27,88.0,0
607078,0.0185676392572944,377,41,51.3,0
106506,0.024390243902439,451,34,40.6,0
647837,0.0224032586558045,491,27,66.0,0
264612,0.026,500,40,41.1,0
387988,0.025531914893617003,470,14,83.2,0
659392,0.0112179487179487,624,27,48.8,0
997119,0.0191256830601093,366,25,61.7,0
880801,0.0204460966542751,538,27,71.6,0
384878,0.0267857142857143,336,42,67.2,0
962205,0.0218181818181818,550,23,67.9,0
223283,0.0209205020920502,478,26,95.1,1
191232,0.0211565585331453,709,16,67.2,0
573979,0.0184254606365159,597,24,39.2,0
750521,0.0223325062034739,403,30,70.5,0
919263,0.0187074829931973,588,29,61.8,0
579213,0.0170278637770898,646,23,95.5,0
578249,0.0196399345335516,611,28,66.1,0
789647,0.0210727969348659,522,25,75.2,0
466071,0.0217864923747277,459,36,74.6,0
860428,0.0191204588910134,523,23,71.6,0
462884,0.0213143872113677,563,36,113.9,0
812163,0.0217391304347826,506,33,85.9,0
164294,0.0303030303030303,495,33,67.8,0
74234,0.0183727034120735,381,36,113.8,0
360918,0.0195694716242661,511,36,75.6,0
743476,0.0145530145530146,481,35,48.5,0
245204,0.0305676855895196,458,22,80.8,0
26544,0.0233463035019455,514,32,68.0,0
201834,0.0186125211505922,591,22,54.3,0
749149,0.0171102661596958,526,38,45.5,0
776900,0.0273037542662116,293,28,70.2,0
783201,0.026378896882494,417,31,34.4,0
128112,0.0211764705882353,425,29,71.2,0
427977,0.0166975881261596,539,27,68.8,0
614845,0.0212765957446809,470,16,91.4,0
646289,0.0272952853598015,403,18,45.3,0
746875,0.0202020202020202,396,19,73.4,0
319124,0.0200729927007299,548,31,54.3,0
599141,0.0283842794759825,458,33,79.0,1
489875,0.0202839756592292,493,28,57.5,0
19350,0.012987012987013,539,29,73.3,0
281335,0.0289855072463768,414,34,32.9,0
783639,0.0158730158730159,567,26,52.8,0
934238,0.0110410094637224,634,21,35.1,0
640237,0.00447427293064877,447,27,91.0,0
117438,0.0179533213644524,557,19,54.6,0
246854,0.0106194690265487,565,38,84.8,0
525761,0.0250965250965251,518,31,37.6,1
312603,0.0293159609120521,307,30,50.9,0
692796,0.0208333333333333,528,11,82.9,0
513025,0.008196721311475409,488,15,64.5,0
130876,0.0195694716242661,511,30,105.9,0
628451,0.0136674259681093,439,27,72.6,0
475915,0.0189393939393939,528,25,66.6,0
898414,0.0139130434782609,575,38,68.5,0
889301,0.0169172932330827,532,36,73.2,0
903576,0.0145719489981785,549,30,74.6,0
852811,0.0219435736677116,319,29,52.4,0
646136,0.0207253886010363,386,24,72.5,0
633135,0.0220994475138122,362,29,76.9,0
178090,0.0202360876897133,593,15,65.6,0
337843,0.0271398747390397,479,18,72.1,0
910055,0.0243445692883895,534,13,62.3,0
414756,0.0179775280898876,445,17,55.0,0
297686,0.0137254901960784,510,19,100.7,0
533476,0.0181818181818182,550,21,11.1,0
611425,0.0205128205128205,390,18,78.9,0
825463,0.0366492146596859,382,18,41.5,0
479535,0.0283842794759825,458,31,24.0,0
331298,0.0241758241758242,455,44,92.1,0
116066,0.0185567010309278,485,28,94.3,0
833041,0.0185567010309278,485,29,32.4,0
385847,0.0225563909774436,399,28,33.2,0
28232,0.0161579892280072,557,41,79.3,0
986404,0.0154440154440154,518,9,66.9,0
484630,0.0287206266318538,383,21,70.7,0
339899,0.0337078651685393,356,30,79.3,0
457380,0.043010752688172005,279,22,70.6,0
599711,0.0216606498194946,554,6,99.6,0
290940,0.0117302052785924,682,21,84.0,0
743989,0.0216535433070866,508,38,101.9,0
229710,0.0179028132992327,391,32,67.4,0
10136,0.0210970464135021,474,24,46.1,0
288528,0.0115511551155116,606,35,78.5,0
909225,0.0168421052631579,475,23,61.2,0
355033,0.026865671641791003,335,25,67.6,0
113379,0.0115606936416185,865,20,79.7,0
760749,0.0160550458715596,436,37,63.0,0
453209,0.0278969957081545,466,28,78.2,0
123965,0.0235849056603774,424,18,52.7,0
11365,0.0154905335628227,581,29,48.9,0
762886,0.0210970464135021,474,30,60.1,0
173763,0.0143737166324435,487,21,56.0,0
848753,0.0155172413793103,580,20,121.8,0
388006,0.0117252931323283,597,22,66.8,0
475061,0.0174757281553398,515,7,44.6,0
527964,0.0176678445229682,566,37,55.4,0
161366,0.0100401606425703,498,36,90.2,0
584551,0.0138169257340242,579,27,38.2,1
714152,0.0227272727272727,396,14,69.7,0
360058,0.0210526315789474,475,24,62.2,0
559455,0.0135396518375242,517,25,73.7,0
867525,0.0155979202772964,577,16,49.7,0
337303,0.0248868778280543,442,33,85.8,0
792412,0.0121739130434783,575,32,71.3,0
199097,0.0203562340966921,393,32,57.9,0
384351,0.016750418760469,597,26,78.4,0
116982,0.0186625194401244,643,28,45.5,0
587748,0.0212314225053079,471,23,82.9,0
724365,0.0167064439140811,419,33,71.3,0
10126,0.0121580547112462,658,11,86.1,0
846417,0.0190677966101695,472,26,65.7,0
437060,0.0286396181384248,419,26,42.7,0
904226,0.0182149362477231,549,27,54.2,0
40619,0.0197132616487455,558,26,68.5,0
134565,0.0188976377952756,635,34,66.3,0
850436,0.0138648180242634,577,32,29.0,0
515955,0.0211538461538462,520,20,50.7,0
832722,0.0225872689938398,487,20,71.0,0
990764,0.0182555780933063,493,25,34.0,0
106381,0.0235109717868339,638,28,83.0,0
503857,0.0196463654223969,509,26,79.9,0
275236,0.0279503105590062,322,32,42.5,0
469599,0.0193798449612403,516,20,73.1,0
702446,0.0122887864823349,651,26,107.8,0
906049,0.0179775280898876,445,14,40.5,0
559568,0.0171149144254279,409,35,11.2,0
161606,0.023696682464455,422,34,91.5,0
905011,0.0246636771300448,446,26,83.0,0
243688,0.0220588235294118,544,10,50.7,0
71757,0.0130293159609121,614,23,75.3,0
418266,0.0236220472440945,508,33,89.2,0
700403,0.0144092219020173,694,34,49.9,0
198978,0.0244444444444444,450,15,84.5,0
844495,0.0105263157894737,570,23,88.5,0
841665,0.0229132569558101,611,22,74.9,0
630882,0.0177865612648221,506,43,91.1,0
471247,0.0122377622377622,572,20,92.5,0
681610,0.0191082802547771,471,23,66.5,0
119329,0.016,500,11,81.3,0
202661,0.0068681318681318715,728,27,48.2,0
468437,0.0226415094339623,530,24,31.7,0
597131,0.0237154150197628,506,27,85.0,0
216320,0.0282776349614396,389,24,65.7,0
500736,0.0217391304347826,598,19,97.7,0
664971,0.0292792792792793,444,25,56.5,1
132597,0.027972027972028,429,39,64.6,0
547531,0.0176991150442478,452,29,46.0,0
535903,0.0242914979757085,494,35,37.3,0
449665,0.0155709342560554,578,30,84.5,0
948986,0.0141065830721003,638,11,57.1,0
812157,0.0168067226890756,476,22,78.6,0
451302,0.0105580693815988,663,18,60.9,0
756156,0.0186567164179104,536,21,70.4,0
727527,0.0282258064516129,496,13,81.6,0
412014,0.0159453302961276,439,32,87.5,0
297263,0.0244821092278719,531,23,58.7,0
293443,0.0159362549800797,502,32,77.1,0
306646,0.0191489361702128,470,22,63.1,0
687632,0.0115942028985507,690,21,115.3,0
762612,0.0282608695652174,460,14,63.7,0
742322,0.0267857142857143,336,35,71.6,0
790769,0.0252252252252252,555,29,59.0,0
263427,0.0202702702702703,444,23,74.3,0
147415,0.018018018018018004,555,17,70.8,0
635867,0.0247148288973384,526,29,55.2,0
390434,0.0309278350515464,388,22,42.1,0
603110,0.0165137614678899,545,27,63.8,0
206999,0.0132827324478178,527,30,69.2,0
107670,0.0207156308851224,531,27,68.1,0
266909,0.019538188277087,563,26,50.0,0
